index,demand
1,49.9035
2,19.95
3,37.4205
4,35.568
5,0.0
6,47.918
7,17.328000000000003
8,25.536000000000005
9,0.0
10,0.0
11,67.165
12,42.4175
13,32.3
14,13.965
15,84.645
16,24.225
17,10.868
18,55.86
19,44.0325
20,16.245
21,12.768000000000002
22,9.31
23,6.849500000000001
24,11.9795
25,0.0
26,0.0
27,66.101
28,16.796
29,23.484
30,0.0
31,39.216
32,57.7315
33,22.5055
34,58.292
35,32.604
36,28.5665
37,0.0
38,0.0
39,26.9325
40,60.19200000000001
41,35.15
42,88.464
43,16.416
44,15.808
45,47.8325
46,27.398000000000003
47,30.684999999999995
48,19.19
49,80.1705
50,16.473
51,16.957499999999996
52,17.613000000000003
53,22.287000000000003
54,109.49699999999999
55,56.8575
56,78.204
57,11.514000000000001
58,11.058
59,257.88699999999994
60,76.323
61,0.0
62,75.34450000000001
63,0.0
64,0.0
65,0.0
66,35.9385
67,27.132
68,0.0
69,0.0
70,60.19200000000001
71,0.0
72,10.944
73,5.586
74,66.538
75,43.757
76,62.662
77,57.3705
78,66.77550000000001
79,37.05
80,125.97
81,0.0
82,53.352
83,18.62
84,10.9725
85,22.8
86,19.351499999999998
87,0.0
88,43.32
89,0.0
90,397.1
91,9.785
92,58.6625
93,11.856000000000002
94,28.5
95,40.299
96,36.1
97,14.9625
98,30.684999999999995
99,37.905
100,35.15
101,20.9
102,4.56
103,22.068500000000004
104,34.295
105,30.9225
106,40.033
107,48.925
108,1.9189999999999998
109,7.98
110,35.9385
111,0.0
112,62.662
113,5.472
114,7.371999999999999
115,20.482
116,181.792
117,19.19
118,31.663500000000003
