index,demand
1,47.481
2,18.62
3,38.532
4,35.568
5,0.0
6,51.87
7,18.05
8,27.664
9,0.0
10,0.0
11,64.505
12,43.310500000000005
13,31.007999999999996
14,13.034
15,88.065
16,24.4625
17,10.658999999999999
18,54.72
19,40.6125
20,16.929000000000002
21,12.901000000000002
22,9.215
23,6.783
24,12.103
25,0.0
26,0.0
27,67.45
28,16.15
29,23.94
30,0.0
31,42.075500000000005
32,56.05
33,22.724
34,53.80799999999999
35,30.096000000000004
36,30.627999999999997
37,0.0
38,0.0
39,25.906499999999998
40,65.208
41,35.852999999999994
42,95.76
43,16.245
44,15.503999999999998
45,51.357
46,27.132
47,33.91499999999999
48,18.81
49,86.7825
50,15.503999999999998
51,16.473
52,16.929000000000002
53,22.068500000000004
54,105.20299999999999
55,59.85
56,80.598
57,11.97
58,10.83
59,260.51849999999996
60,74.1
61,0.0
62,71.68700000000001
63,0.0
64,0.0
65,0.0
66,36.309
67,25.536000000000005
68,0.0
69,0.0
70,65.835
71,0.0
72,11.628
73,5.7
74,67.184
75,42.864
76,67.184
77,59.688500000000005
78,68.12450000000001
79,35.1975
80,127.205
81,0.0
82,50.787
83,19.57
84,10.032
85,22.8
86,20.747999999999998
87,0.0
88,47.42400000000001
89,0.0
90,413.82
91,9.12
92,59.8975
93,10.944
94,27.645
95,37.905
96,35.017
97,14.1075
98,32.946
99,39.501
100,34.446999999999996
101,19.854999999999997
102,4.845
103,21.85
104,35.739000000000004
105,30.627999999999997
106,38.8075
107,49.875
108,1.9189999999999998
109,7.98
110,38.902499999999996
111,0.0
112,63.30799999999999
113,5.415
114,7.524
115,21.108999999999995
116,180.044
117,19.95
118,29.7825
