index,demand
1,51.0
2,19.6
3,37.05
4,37.44
5,0.0
6,49.4
7,18.24
8,28.56
9,0.0
10,0.0
11,71.4
12,48.41
13,33.32
14,13.58
15,91.8
16,24.0
17,11.55
18,63.0
19,43.65
20,18.72
21,14.28
22,10.2
23,7.21
24,13.52
25,0.0
26,0.0
27,68.16
28,16.15
29,22.8
30,0.0
31,42.14
32,60.18
33,23.46
34,56.64
35,32.34
36,30.38
37,0.0
38,0.0
39,28.08
40,67.32
41,35.52
42,96.0
43,17.64
44,15.2
45,54.59
46,27.16
47,32.98
48,19.6
49,84.39
50,17.17
51,16.83
52,18.18
53,21.85
54,117.52
55,64.89
56,82.32
57,11.52
58,12.24
59,277.0
60,77.22
61,0.0
62,79.31
63,0.0
64,0.0
65,0.0
66,37.05
67,28.0
68,0.0
69,0.0
70,67.98
71,0.0
72,11.76
73,6.3
74,67.32
75,47.47
76,65.28
77,64.05
78,67.45
79,39.39
80,136.5
81,0.0
82,51.3
83,19.8
84,11.22
85,23.52
86,21.84
87,0.0
88,48.48
89,0.0
90,457.6
91,10.5
92,61.75
93,12.48
94,29.7
95,41.16
96,39.52
97,15.6
98,34.34
99,42.42
100,38.48
101,22.22
102,4.75
103,22.54
104,39.52
105,32.55
106,42.57
107,52.0
108,1.92
109,7.92
110,39.78
111,0.0
112,69.36
113,5.88
114,8.16
115,22.66
116,184.0
117,20.2
118,33.66
