index,demand
1,48.96
2,19.0
3,38.22
4,38.22
5,0.0
6,49.92
7,18.05
8,27.44
9,0.0
10,0.0
11,72.1
12,45.12
13,35.7
14,13.72
15,86.4
16,25.0
17,10.67
18,61.2
19,43.2
20,17.82
21,13.3
22,10.4
23,6.93
24,13.0
25,0.0
26,0.0
27,67.45
28,16.32
29,24.48
30,0.0
31,43.0
32,56.05
33,23.23
34,57.23
35,32.01
36,31.31
37,0.0
38,0.0
39,26.19
40,66.66
41,37.74
42,93.12
43,17.64
44,15.68
45,55.65
46,26.6
47,34.0
48,20.4
49,91.35
50,17.68
51,17.0
52,18.72
53,21.85
54,115.26
55,61.74
56,82.32
57,12.12
58,12.36
59,274.23
60,81.9
61,0.0
62,79.31
63,0.0
64,0.0
65,0.0
66,39.0
67,29.12
68,0.0
69,0.0
70,64.02
71,0.0
72,11.64
73,6.18
74,64.6
75,46.53
76,68.0
77,64.05
78,71.0
79,39.39
80,135.2
81,0.0
82,54.0
83,20.8
84,11.0
85,25.2
86,20.16
87,0.0
88,50.4
89,0.0
90,444.4
91,9.9
92,64.35
93,11.64
94,29.4
95,44.1
96,39.52
97,15.45
98,34.0
99,39.9
100,38.11
101,22.44
102,5.1
103,22.08
104,36.1
105,32.55
106,43.0
107,49.5
108,2.1
109,8.24
110,37.05
111,0.0
112,66.64
113,5.88
114,8.08
115,20.9
116,178.48
117,19.2
118,32.34
