index,demand
1,53.55
2,20.0
3,37.83
4,39.78
5,0.0
6,53.56
7,19.95
8,28.56
9,0.0
10,0.0
11,72.8
12,46.06
13,35.36
14,14.14
15,93.6
16,25.75
17,11.11
18,58.8
19,47.25
20,18.9
21,13.86
22,10.3
23,6.72
24,12.48
25,0.0
26,0.0
27,70.29
28,17.17
29,23.52
30,0.0
31,43.43
32,61.95
33,23.46
34,60.77
35,33.66
36,31.0
37,0.0
38,0.0
39,26.46
40,69.3
41,36.63
42,91.2
43,18.9
44,16.0
45,53.0
46,26.88
47,35.7
48,19.2
49,87.87
50,16.32
51,17.34
52,18.9
53,22.08
54,117.52
55,65.52
56,85.68
57,11.4
58,11.64
59,271.46
60,78.78
61,0.0
62,80.08
63,0.0
64,0.0
65,0.0
66,40.17
67,26.6
68,0.0
69,0.0
70,67.32
71,0.0
72,11.76
73,5.7
74,66.64
75,49.35
76,67.32
77,60.39
78,70.29
79,39.0
80,127.4
81,0.0
82,54.0
83,20.0
84,10.78
85,23.04
86,21.21
87,0.0
88,48.48
89,0.0
90,422.4
91,9.9
92,62.4
93,11.52
94,30.9
95,40.74
96,36.48
97,14.7
98,35.36
99,42.0
100,35.89
101,22.22
102,5.15
103,23.69
104,38.76
105,30.38
106,44.29
107,49.5
108,1.96
109,7.84
110,40.17
111,0.0
112,65.96
113,6.3
114,7.6
115,21.56
116,174.8
117,20.4
118,33.99
