index,demand
1,53.55
2,19.4
3,40.95
4,37.83
5,0.0
6,52.52
7,19.38
8,27.72
9,0.0
10,0.0
11,72.8
12,47.47
13,33.66
14,14.28
15,85.5
16,25.0
17,10.89
18,58.2
19,45.0
20,17.1
21,14.0
22,10.0
23,7.28
24,12.74
25,0.0
26,0.0
27,70.29
28,16.15
29,23.76
30,0.0
31,44.29
32,58.41
33,22.31
34,61.95
35,33.33
36,30.38
37,0.0
38,0.0
39,27.0
40,63.36
41,35.52
42,92.16
43,18.9
44,16.32
45,53.0
46,28.0
47,35.7
48,20.0
49,89.61
50,16.32
51,16.32
52,18.54
53,23.23
54,117.52
55,64.26
56,84.84
57,12.12
58,12.12
59,271.46
60,77.22
61,0.0
62,73.92
63,0.0
64,0.0
65,0.0
66,39.78
67,26.6
68,0.0
69,0.0
70,64.68
71,0.0
72,11.76
73,5.82
74,69.36
75,48.41
76,65.28
77,60.39
78,73.13
79,39.78
80,135.2
81,0.0
82,55.08
83,19.0
84,11.11
85,25.2
86,19.95
87,0.0
88,48.96
89,0.0
90,435.6
91,9.6
92,61.75
93,12.48
94,30.6
95,40.32
96,39.9
97,14.25
98,34.0
99,43.26
100,37.37
101,22.66
102,5.1
103,22.31
104,37.24
105,29.45
106,45.15
107,48.0
108,2.08
109,7.84
110,39.39
111,0.0
112,70.04
113,6.06
114,8.24
115,22.0
116,193.2
117,19.2
118,31.68
