index,demand
1,53.04
2,19.0
3,39.78
4,37.44
5,0.0
6,53.56
7,19.38
8,27.44
9,0.0
10,0.0
11,71.4
12,46.06
13,33.66
14,14.56
15,94.5
16,26.25
17,10.45
18,61.8
19,44.55
20,18.72
21,13.72
22,10.1
23,7.28
24,13.65
25,0.0
26,0.0
27,69.58
28,17.34
29,24.48
30,0.0
31,41.28
32,59.59
33,23.0
34,57.23
35,34.32
36,30.07
37,0.0
38,0.0
39,26.19
40,68.64
41,38.85
42,95.04
43,18.36
44,16.0
45,54.59
46,27.16
47,35.02
48,20.8
49,91.35
50,16.66
51,17.51
52,17.82
53,21.85
54,118.65
55,64.89
56,82.32
57,12.24
58,12.12
59,263.15
60,77.22
61,0.0
62,75.46
63,0.0
64,0.0
65,0.0
66,39.78
67,29.12
68,0.0
69,0.0
70,67.32
71,0.0
72,11.76
73,6.06
74,67.32
75,44.65
76,65.96
77,61.61
78,68.16
79,39.78
80,126.1
81,0.0
82,51.3
83,20.4
84,10.67
85,24.48
86,21.84
87,0.0
88,45.6
89,0.0
90,431.2
91,9.5
92,64.35
93,12.36
94,30.9
95,39.9
96,39.14
97,15.3
98,33.32
99,43.68
100,37.37
101,22.0
102,4.95
103,22.54
104,39.9
105,31.0
106,43.43
107,51.0
108,1.96
109,8.0
110,40.95
111,0.0
112,70.04
113,5.88
114,7.92
115,22.66
116,185.84
117,19.4
118,33.66
