index,demand
1,48.45
2,19.6
3,39.39
4,39.0
5,0.0
6,53.04
7,19.76
8,28.0
9,0.0
10,0.0
11,70.0
12,48.88
13,33.32
14,14.14
15,87.3
16,25.75
17,10.45
18,60.0
19,42.75
20,18.54
21,13.58
22,9.8
23,6.93
24,13.0
25,0.0
26,0.0
27,73.84
28,16.83
29,23.76
30,0.0
31,43.0
32,56.64
33,22.08
34,56.64
35,31.68
36,32.55
37,0.0
38,0.0
39,25.92
40,69.3
41,36.63
42,93.12
43,18.72
44,15.36
45,50.35
46,28.56
47,34.68
48,20.6
49,83.52
50,17.68
51,17.0
52,18.54
53,22.77
54,116.39
55,61.74
56,87.36
57,12.48
58,12.24
59,285.31
60,81.12
61,0.0
62,78.54
63,0.0
64,0.0
65,0.0
66,38.22
67,28.0
68,0.0
69,0.0
70,66.66
71,0.0
72,12.48
73,6.06
74,65.28
75,47.0
76,64.6
77,59.17
78,73.13
79,37.05
80,127.4
81,0.0
82,53.46
83,21.0
84,11.55
85,23.28
86,19.95
87,0.0
88,47.52
89,0.0
90,453.2
91,10.5
92,64.35
93,12.0
94,28.8
95,40.32
96,37.24
97,15.6
98,34.0
99,42.84
100,37.0
101,22.0
102,4.85
103,22.77
104,38.38
105,31.93
106,43.0
107,52.5
108,2.02
109,8.24
110,37.83
111,0.0
112,64.6
113,5.7
114,7.84
115,21.78
116,187.68
117,19.0
118,33.99
