index,demand
1,48.45
2,19.0
3,37.83
4,40.17
5,0.0
6,54.6
7,18.05
8,28.0
9,0.0
10,0.0
11,73.5
12,47.0
13,32.98
14,13.86
15,90.0
16,23.75
17,11.33
18,60.0
19,45.0
20,18.9
21,13.58
22,9.9
23,6.79
24,12.48
25,0.0
26,0.0
27,72.42
28,16.66
29,24.48
30,0.0
31,41.28
32,57.82
33,22.31
34,60.77
35,32.34
36,31.62
37,0.0
38,0.0
39,25.92
40,69.3
41,38.48
42,97.92
43,17.64
44,15.52
45,55.65
46,28.84
47,34.0
48,20.8
49,84.39
50,16.66
51,17.85
52,18.18
53,22.54
54,111.87
55,63.63
56,86.52
57,12.48
58,12.36
59,288.08
60,74.88
61,0.0
62,73.15
63,0.0
64,0.0
65,0.0
66,39.39
67,29.12
68,0.0
69,0.0
70,63.36
71,0.0
72,12.0
73,6.18
74,69.36
75,45.59
76,69.36
77,63.44
78,72.42
79,39.0
80,127.4
81,0.0
82,51.3
83,20.2
84,11.0
85,22.8
86,21.42
87,0.0
88,50.4
89,0.0
90,444.4
91,10.2
92,63.05
93,12.24
94,29.7
95,42.42
96,39.9
97,15.75
98,35.7
99,44.1
100,38.11
101,22.22
102,4.85
103,23.69
104,36.86
105,30.07
106,41.71
107,48.0
108,2.06
109,8.0
110,37.83
111,0.0
112,68.0
113,6.18
114,8.08
115,22.44
116,187.68
117,19.4
118,31.68
