index,demand
1,49.98
2,20.4
3,40.95
4,37.83
5,0.0
6,50.44
7,18.81
8,27.72
9,0.0
10,0.0
11,71.4
12,47.94
13,35.02
14,13.3
15,87.3
16,25.75
17,11.44
18,57.0
19,45.0
20,18.54
21,13.44
22,9.6
23,7.14
24,13.65
25,0.0
26,0.0
27,70.29
28,17.34
29,23.52
30,0.0
31,41.71
32,57.23
33,23.23
34,60.77
35,32.67
36,31.31
37,0.0
38,0.0
39,26.19
40,64.68
41,35.52
42,96.96
43,18.0
44,16.16
45,51.41
46,27.44
47,32.98
48,19.4
49,90.48
50,17.68
51,17.34
52,18.36
53,22.08
54,115.26
55,63.0
56,84.0
57,12.24
58,12.36
59,290.85
60,78.0
61,0.0
62,75.46
63,0.0
64,0.0
65,0.0
66,37.83
67,27.16
68,0.0
69,0.0
70,68.64
71,0.0
72,12.12
73,6.0
74,65.96
75,46.06
76,68.68
77,58.56
78,74.55
79,40.56
80,136.5
81,0.0
82,53.46
83,20.2
84,10.56
85,23.52
86,20.37
87,0.0
88,49.92
89,0.0
90,462.0
91,10.5
92,62.4
93,12.0
94,28.5
95,43.26
96,39.14
97,15.45
98,34.0
99,42.42
100,38.48
101,22.88
102,5.25
103,22.54
104,39.52
105,30.38
106,43.43
107,51.0
108,1.9
109,8.08
110,40.95
111,0.0
112,69.36
113,6.12
114,8.16
115,21.34
116,174.8
117,20.4
118,34.32
