index,demand
1,54.085499999999996
2,21.84
3,39.7215
4,39.312000000000005
5,0.0
6,54.6
7,19.7505
8,29.987999999999996
9,0.0
10,0.0
11,74.97
12,48.856500000000004
13,35.7
14,14.405999999999999
15,97.335
16,24.9375
17,11.665500000000002
18,60.48
19,47.7225
20,19.278
21,14.258999999999999
22,10.815
23,7.202999999999999
24,13.7865
25,0.0
26,0.0
27,70.8225
28,18.0285
29,24.191999999999997
30,0.0
31,42.8925
32,63.8085
33,25.3575
34,63.8085
35,34.65
36,33.852
37,0.0
38,0.0
39,26.9325
40,69.993
41,38.85
42,105.84
43,18.144
44,16.968000000000004
45,58.4325
46,30.87
47,37.48500000000001
48,20.37
49,94.09049999999999
50,18.564
51,17.85
52,19.656
53,24.874499999999998
54,119.83650000000002
55,64.82700000000001
56,85.554
57,12.095999999999998
58,13.104
59,296.66700000000003
60,83.53800000000001
61,0.0
62,76.80749999999999
63,0.0
64,0.0
65,0.0
66,39.312000000000005
67,29.693999999999996
68,0.0
69,0.0
70,71.37899999999999
71,0.0
72,12.222000000000001
73,6.615
74,72.828
75,50.8305
76,74.256
77,61.48799999999999
78,76.78649999999999
79,39.312000000000005
80,141.96
81,0.0
82,54.999
83,21.42
84,11.088000000000001
85,25.704
86,22.270500000000002
87,0.0
88,48.38399999999999
89,0.0
90,452.76
91,9.975
92,70.2975
93,12.222000000000001
94,30.24
95,42.777
96,39.9
97,15.12
98,36.057
99,43.218
100,38.85
101,22.869
102,5.355
103,24.874499999999998
104,38.303999999999995
105,32.55
106,46.5045
107,53.55
108,2.184
109,7.98
110,39.7215
111,0.0
112,74.256
113,6.047999999999999
114,7.98
115,21.945
116,191.268
117,20.79
118,36.036
