index,demand
1,50.8725
2,20.37
3,40.95
4,40.95
5,0.0
6,52.416000000000004
7,20.349
8,28.811999999999998
9,0.0
10,0.0
11,71.295
12,48.856500000000004
13,34.629
14,13.965
15,99.225
16,26.25
17,11.088000000000001
18,64.26
19,46.305
20,19.089
21,14.7
22,10.395
23,6.9825
24,13.923
25,0.0
26,0.0
27,74.55
28,18.0285
29,26.46
30,0.0
31,47.4075
32,65.0475
33,24.632999999999996
34,58.8525
35,36.3825
36,32.875499999999995
37,0.0
38,0.0
39,28.35
40,67.22099999999999
41,39.2385
42,98.78399999999999
43,18.522
44,16.464000000000002
45,56.763000000000005
46,30.576
47,33.915000000000006
48,19.95
49,92.26349999999998
50,17.493000000000002
51,18.0285
52,18.144
53,24.874499999999998
54,119.83650000000002
55,68.1345
56,85.554
57,12.978
58,11.97
59,293.7585
60,77.805
61,0.0
62,81.65849999999999
63,0.0
64,0.0
65,0.0
66,40.131
67,28.223999999999997
68,0.0
69,0.0
70,69.993
71,0.0
72,12.347999999999999
73,5.985
74,73.542
75,47.376000000000005
76,69.97200000000001
77,65.97149999999999
78,73.8045
79,41.359500000000004
80,136.5
81,0.0
82,59.535
83,20.37
84,11.896500000000001
85,25.956
86,20.9475
87,0.0
88,52.416
89,0.0
90,462.0
91,10.71
92,67.5675
93,12.6
94,29.925
95,42.777
96,39.102
97,15.5925
98,35.7
99,44.1
100,38.4615
101,23.793000000000003
102,5.1975
103,25.116
104,37.905
105,33.201
106,43.343999999999994
107,54.6
108,2.205
109,7.98
110,40.95
111,0.0
112,74.97000000000001
113,6.047999999999999
114,8.064
115,24.255
116,187.40399999999997
117,19.95
118,34.9965
