index,demand
1,71.14557247536627
2,44.085279031505635
3,15.523219109454798
4,0.0
5,286.4217845529154
6,94.82510341581317
7,0.0
8,52.12097042515832
9,77.61210262519097
10,120.69461709170785
11,63.95757519273788
12,0.0
13,48.00978696726243
14,124.0773732872323
15,100.25674505257327
16,0.0
17,456.32102238372363
19,0.0
20,481.0222484015452
21,62.771822212990934
22,61.815264824871825
23,16.699251840053623
24,0.0
25,35.87334326012354
26,22.52136235512132
27,57.091813363221775
33,42.05597851356159
34,0.0
35,0.0
36,0.0
37,70.2914577207674
38,127.96509947620251
39,0.0
40,35.69028623962979
41,67.39463783585869
42,0.0
43,29.618199220828814
44,156.655176346958
45,0.0
46,0.0
47,46.032242007127834
48,33.38004108275853
49,69.33808665967523
51,-3.881321250760173
52,47.05395818071604
53,52.18758390109212
54,7.63394682242573
55,17.26072834638873
57,76.22473047732889
58,11.163614670415894
59,170.5125619357936
60,0.0
61,184.50780742791758
62,0.0
63,57.398857317577715
64,0.0
69,0.0
70,46.226395790972276
71,93.16673528454645
72,44.14036930212093
73,183.7568949122116
74,0.0
76,157.0974919674205
77,57.56934297345707
78,0.0
79,37.003556041781664
80,22.258408044565538
81,0.0
84,30.475294056280383
85,0.0
86,0.0
87,0.0
88,0.0
89,33.51806610629629
90,52.88300957704379
91,13.795185228540879
92,12.43147134121344
94,46.7869884197682
97,30.27173980032641
98,53.79678938480657
99,66.26469778383861
100,0.0
102,62.8851436614487
103,24.097502786143995
104,6.540567619141656
105,40.99115780701103
107,3.498722583638957
108,86.21694209091693
109,24.356536563421134
110,52.36808413496639
112,15.89390287166646
113,20.832445472609738
114,14.485983555468659
115,0.0
116,0.0
117,0.0
118,10.631919421629417
119,0.0
120,610.9299269089614
121,443.8604027656405
122,179.57999685898773
123,64.71573013621585
124,223.18490468322827
125,422.4331215376067
126,46.762597964883064
127,311.53759897397515
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,131.0227606783959
136,42.40887156390236
137,219.32860448488398
138,768.7536188794176
139,486.4672074168718
140,309.78634944736774
141,116.88117295044714
142,45.82401704656761
143,72.85112554935957
144,0.0
145,18.571563893568957
146,0.0
147,0.0
148,49.853164072803736
149,0.0
150,0.0
151,0.0
152,13.872430082640125
153,0.0
154,53.024934780205754
155,150.87875139582596
156,62.05736015348341
157,95.52591025049853
158,0.0
159,26.62218862373169
160,0.0
161,27.99578204431237
162,69.28357082899029
163,0.0
164,0.0
165,0.0
166,0.0
167,228.24990430948444
168,0.0
169,0.0
170,392.5612963361213
171,597.4664130150412
172,19.935822250097814
173,129.7492148041872
174,0.0
175,141.6944201809055
176,3.9554567333435124
177,21.81173925553724
178,346.7766158497936
179,55.88363518712297
180,52.782694319506795
181,57.15273601245109
182,196.48275974771366
183,32.269137485360545
184,105.71494808152516
185,0.0
186,46.62553942911373
187,48.00207134441667
188,151.39227436223996
189,5.496479177089152
190,0.0
191,388.036322985566
192,607.7116667114863
193,0.0
194,0.0
195,0.0
196,8.294386189136716
197,32.45380946787201
198,48.427588914292414
199,26.97146959580817
200,22.041423974493547
201,33.212535640363484
202,29.89124777012605
203,32.66886780592831
204,56.916204710964244
205,0.0
206,9.1645223932091
207,-16.78708918555735
208,5.590823625531178
209,28.749585370684215
210,0.0
211,78.7229714511773
212,0.0
213,0.0
214,17.141060578016997
215,36.12106761493881
216,145.9611735806419
217,76.6934446764325
218,98.5542599982099
219,0.0
220,218.2926718070859
221,133.96765040735477
222,257.7046208223694
223,336.67484901375065
224,134.14901868834153
225,310.6455742534395
226,0.0
227,441.31239158286974
228,181.68330427728992
229,72.2764283318485
230,0.0
231,125.8861870220137
232,339.3961395754353
233,316.492138545508
234,446.6998841416293
235,214.30487767530005
236,0.0
237,0.0
238,204.68228966693098
239,0.0
240,0.0
241,0.0
242,0.0
243,6.595341663853647
244,0.0
245,46.40690321555353
246,58.58604031042679
247,47.85493622352656
248,23.778323967278418
249,23.191013724777626
250,-19.045790311023627
281,-26.871107241808605
319,94.37117391001185
320,1.9824911081130394
322,1.8725242529141026
323,-12.313699881954925
324,19.42656960834713
526,120.57046227725002
528,22.896069770537885
531,11.447448595693794
552,-8.516444446395521
562,40.7752279691711
609,22.994489797184006
664,-90.7315351641874
1190,76.73256486417797
1200,-80.16526336701057
1201,0.0
2040,0.0
7001,0.0
7002,0.0
7003,0.0
7011,0.0
7012,0.0
7017,0.0
7023,0.0
7024,0.0
7039,0.0
7044,0.0
7049,0.0
7055,0.0
7057,0.0
7061,0.0
7062,0.0
7071,0.0
7130,0.0
7139,0.0
7166,0.0
9001,0.0
9002,3.355448257621957
9003,2.2147151908463503
9004,0.6913820793917691
9005,0.0
9006,0.0
9007,0.0
9012,0.0
9021,3.8290204469274913
9022,1.2102451084952708
9023,0.0
9024,1.0599993099362508
9025,0.3699707165485813
9026,0.34360249755359146
9031,1.5219983938652122
9032,1.107542067863063
9033,1.4918832133140818
9034,1.1983922311065467
9035,1.2752005318185267
9036,2.4580155280855367
9037,1.466304004386445
9038,1.9653885282697636
9041,0.8219292030942918
9042,0.6571967915366442
9043,1.2888200466546675
9044,0.0
9051,29.570723220759227
9052,23.15482172954491
9053,20.31761875124411
9054,0.0
9055,0.0
9071,0.7720493477515046
9072,0.8469025589952501
9121,3.1238018496843045
9533,0.899498026390324
