index,demand
1,74.38137083526172
2,46.498585001954744
3,16.43340630079191
4,0.0
5,286.9966597258472
6,99.19029738216251
7,0.0
8,51.74282810332963
9,76.00238335964895
10,115.34907174464594
11,64.47292676253812
12,0.0
13,48.14128410733446
14,127.62712145445437
15,104.40133349177827
16,0.0
17,462.8783763206271
19,0.0
20,484.13233298834194
21,61.2088830877892
22,65.54282420622279
23,16.00424033584914
24,0.0
25,36.491121015760825
26,22.560659786102796
27,56.89866620403053
33,43.30687552518207
34,0.0
35,0.0
36,0.0
37,68.0636609884075
38,122.71398585112136
39,0.0
40,36.4663379864334
41,66.51915472117317
42,0.0
43,31.712300365236096
44,147.3108637347012
45,0.0
46,0.0
47,47.49432023127797
48,33.66890512537056
49,70.97906175587669
51,-3.930295830648328
52,47.36056567908257
53,52.15534053696144
54,8.171961792438323
55,17.314706744563686
57,80.21277847615336
58,11.53979156093077
59,168.96620516854213
60,0.0
61,183.09817876863644
62,0.0
63,53.34886770980362
64,0.0
69,0.0
70,43.57010408699274
71,93.83739575635292
72,42.892869816706536
73,180.3073751309506
74,0.0
76,161.9292269209918
77,58.969705107319214
78,0.0
79,37.19678521742747
80,22.322307416236416
81,0.0
84,27.90854418864759
85,0.0
86,0.0
87,0.0
88,0.0
89,34.01445722664837
90,54.31368463767331
91,13.70079092913617
92,11.925452348296172
94,48.379394594638455
97,32.732506301502596
98,50.27630004890009
99,63.07233409600102
100,0.0
102,58.59371161466441
103,25.226938308460507
104,6.727413907247264
105,39.72675344558897
107,3.5226088599407976
108,88.23200595847575
109,23.101808239568566
110,51.81693960062095
112,15.27149257456648
113,21.763097256817268
114,14.128286244509109
115,0.0
116,0.0
117,0.0
118,11.293533990991987
119,0.0
120,619.0651928889453
121,410.88818454657945
122,172.85834256495667
123,61.068943466996735
124,223.141894627566
125,423.2140416004615
126,47.543319076803144
127,313.1475306010823
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,129.46651096621926
136,44.9594146370024
137,224.21865762090854
138,812.9222379456571
139,478.1608553047017
140,311.56602295049674
141,109.48776960936164
142,45.58772001107338
143,74.37623450310593
144,0.0
145,18.51765022303042
146,0.0
147,0.0
148,48.120757770052215
149,0.0
150,0.0
151,0.0
152,12.975620581171786
153,0.0
154,56.466546761351374
155,165.06884509546566
156,57.378941944262856
157,100.4128556052794
158,0.0
159,25.80199536607138
160,0.0
161,26.790222376905792
162,64.4756775666177
163,0.0
164,0.0
165,0.0
166,0.0
167,236.06802171088313
168,0.0
169,0.0
170,398.95888658341175
171,625.0709776269517
172,20.28104050872855
173,130.71754606174443
174,0.0
175,137.40273234202303
176,4.009962236850714
177,21.846334719204396
178,351.20202199918765
179,55.763257146539054
180,55.05573371959737
181,60.29091966126648
182,186.64034361364858
183,32.57080839058546
184,108.65934949122021
185,0.0
186,48.01839441396967
187,47.97836401871438
188,142.20557341800645
189,5.546697173215493
190,0.0
191,372.0099421730851
192,625.9727225073299
193,0.0
194,0.0
195,0.0
196,7.795439685540037
197,34.942226885968054
198,50.14367229026777
199,27.532517835350923
200,21.131260491785437
201,31.766865294189312
202,30.00286290610045
203,31.687428692187403
204,59.60882549901962
205,0.0
206,9.878347524015718
207,-16.58172119195875
208,5.64470631744166
209,29.7694386081101
210,0.0
211,77.59395681941277
212,0.0
213,0.0
214,17.333693066998908
215,38.86530501220159
216,140.45989088038806
217,78.57143540555282
218,99.80474237135691
219,0.0
220,227.90439169239025
221,130.40963496644025
222,255.6249504131516
223,322.90103357145614
224,140.70438598691769
225,313.3465292915157
226,0.0
227,432.0043249212819
228,171.18480426824055
229,79.48994844723865
230,0.0
231,128.05274038815529
232,347.6657948084565
233,330.28079116347254
234,469.7891747312268
235,222.43718889218908
236,0.0
237,0.0
238,204.76518341134616
239,0.0
240,0.0
241,0.0
242,0.0
243,6.577190822290965
244,0.0
245,47.87627261186528
246,62.17339939140283
247,47.2514697745715
248,23.411077273174477
249,22.924381323827088
250,-18.81093248675595
281,-26.50771475592323
319,87.13245350422066
320,1.9627592914191496
322,1.967218178513161
323,-12.136305270299685
324,20.439670945344265
526,117.17066884391711
528,21.197580491386507
531,11.572909484801768
552,-8.409244216940296
562,40.88081964934055
609,24.393915503643644
664,-94.48848409152797
1190,78.43776131341448
1200,-78.58562016327613
1201,0.0
2040,0.0
7001,0.0
7002,0.0
7003,0.0
7011,0.0
7012,0.0
7017,0.0
7023,0.0
7024,0.0
7039,0.0
7044,0.0
7049,0.0
7055,0.0
7057,0.0
7061,0.0
7062,0.0
7071,0.0
7130,0.0
7139,0.0
7166,0.0
9001,0.0
9002,3.419551353012264
9003,2.0543976998645235
9004,0.6822598925962691
9005,0.0
9006,0.0
9007,0.0
9012,0.0
9021,3.824977465103899
9022,1.1714446402518859
9023,0.0
9024,1.0221479661813848
9025,0.37396278970989666
9026,0.34300010505375533
9031,1.5015265262200945
9032,1.0687581843427698
9033,1.4486136043750624
9034,1.1687767233741593
9035,1.3242079340220856
9036,2.457564246989508
9037,1.4115281641869628
9038,2.0731378129535334
9041,0.7946313569077644
9042,0.6123869902138463
9043,1.2565444954872422
9044,0.0
9051,28.527376691687856
9052,23.69789571859606
9053,21.418955280506502
9054,0.0
9055,0.0
9071,0.7762636374133975
9072,0.7707316703911464
9121,3.00616369289555
9533,0.9882387617268719
