index,demand
1,69.01366150492203
2,42.588560988369906
3,15.821022636186738
4,0.0
5,292.3939384308948
6,98.50693978096328
7,0.0
8,50.48314844159352
9,78.50089310979496
10,125.31677734491431
11,63.37941339321106
12,0.0
13,46.14488128964478
14,125.83855810098028
15,101.92211855186777
16,0.0
17,449.79376474741446
19,0.0
20,477.3243807694037
21,62.93450793708722
22,65.68656714787414
23,15.847061409390745
24,0.0
25,37.19063268159412
26,23.206114982839225
27,53.670593925358766
33,43.902638594398454
34,0.0
35,0.0
36,0.0
37,66.49353821998703
38,124.89190885576146
39,0.0
40,38.02976405352664
41,70.2274645303181
42,0.0
43,30.514750196565338
44,150.22474448053643
45,0.0
46,0.0
47,47.31914316542583
48,33.64114877993145
49,75.59860454971319
51,-3.945607600271755
52,46.77330852184995
53,55.85036468734061
54,7.592688668596387
55,18.17470654610542
57,74.61609250958973
58,11.328514886932783
59,164.79120774925195
60,0.0
61,184.39272833093128
62,0.0
63,53.758900259372346
64,0.0
69,0.0
70,42.44587174508474
71,89.65740263102664
72,45.30837517914888
73,178.90229513095707
74,0.0
76,167.80258639854193
77,61.495635914593215
78,0.0
79,38.516804191533524
80,22.61941230171662
81,0.0
84,29.595774677380028
85,0.0
86,0.0
87,0.0
88,0.0
89,33.63298077515684
90,54.089685545221954
91,13.893161163161762
92,12.654041701008374
94,46.15825628018878
97,32.234496376043886
98,53.67205024918352
99,65.47506414881468
100,0.0
102,61.57869713526722
103,24.944965611528378
104,6.766728210839945
105,38.9635957770505
107,3.6255805364302485
108,91.92054409267791
109,25.2918358244288
110,49.49183978891389
112,15.731928320491578
113,20.82912194597334
114,14.790384603937039
115,0.0
116,0.0
117,0.0
118,10.743155933053357
119,0.0
120,638.2167112032988
121,436.754700353547
122,182.20754726306225
123,62.984290007125566
124,226.27774664000432
125,417.24692169969745
126,43.704891455356226
127,290.97382991891266
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,131.9007156149573
136,45.55207183412507
137,210.95059303195274
138,815.291237950675
139,489.0834282779764
140,299.9991233568675
141,111.05477090356204
142,46.35324635241453
143,67.81031273754661
144,0.0
145,18.492242796108545
146,0.0
147,0.0
148,51.241368959729485
149,0.0
150,0.0
151,0.0
152,13.460692231689062
153,0.0
154,54.89761828294417
155,166.14981679689114
156,58.66902629387907
157,102.0719103021893
158,0.0
159,25.266220280451982
160,0.0
161,28.676652886624197
162,65.21733309526219
163,0.0
164,0.0
165,0.0
166,0.0
167,234.85273767609507
168,0.0
169,0.0
170,388.3189754899545
171,629.0333828470831
172,20.021032801905214
173,130.45745468851098
174,0.0
175,143.80724233159535
176,4.113503742981734
177,22.029238746958963
178,344.15981607469297
179,60.37286909036036
180,52.800034805008345
181,60.429989602128266
182,190.779179296939
183,31.75874956828177
184,103.0750204769368
185,0.0
186,48.17498813232825
187,47.696057026837096
188,148.48607955723935
189,5.373591417990867
190,0.0
191,374.5061422412882
192,620.3321193757606
193,0.0
194,0.0
195,0.0
196,8.193371227368406
197,35.154872056613684
198,52.54958944346008
199,27.79922211203852
200,20.454394101169942
201,33.945851530022786
202,30.67014292060517
203,33.77715003277159
204,57.622242249847886
205,0.0
206,9.2283768247208
207,-16.94132973721298
208,5.4747735676562765
209,30.3981506104865
210,0.0
211,76.79555996589527
212,0.0
213,0.0
214,16.800312193261043
215,37.24374239290939
216,136.92802743165072
217,80.15666078156583
218,108.33129981118157
219,0.0
220,214.39411643947702
221,133.0549528338493
222,262.5110846576561
223,331.4306034545287
224,137.28528204738478
225,317.2094966515644
226,0.0
227,446.2128850096132
228,174.05873971807657
229,77.73743952642712
230,0.0
231,126.51151598635808
232,367.5442769336022
233,334.4506941845959
234,456.151502957376
235,211.17105662844943
236,0.0
237,0.0
238,211.08467467825025
239,0.0
240,0.0
241,0.0
242,0.0
243,6.148060013724697
244,0.0
245,47.847484955415226
246,58.415452847018294
247,50.499039521010054
248,23.422169849696
249,22.578597067806218
250,-18.157344066109935
281,-25.377712494117862
319,87.60724287784046
320,1.9128995853205155
322,1.8954453582284339
323,-12.064683863151751
324,20.502776991440147
526,116.29135108168366
528,22.37418348234864
531,11.065639568819087
552,-8.429328495342611
562,38.56817347746788
609,23.26212513878494
664,-93.65458480642341
1190,79.60712717100712
1200,-76.18981141912047
1201,0.0
2040,0.0
7001,0.0
7002,0.0
7003,0.0
7011,0.0
7012,0.0
7017,0.0
7023,0.0
7024,0.0
7039,0.0
7044,0.0
7049,0.0
7055,0.0
7057,0.0
7061,0.0
7062,0.0
7071,0.0
7130,0.0
7139,0.0
7166,0.0
9001,0.0
9002,3.3543480156809165
9003,2.0641476843701523
9004,0.6496280190623965
9005,0.0
9006,0.0
9007,0.0
9012,0.0
9021,3.591416405474628
9022,1.2196638904435588
9023,0.0
9024,1.041034481835121
9025,0.3722025519859719
9026,0.3559500292630881
9031,1.3895595765594682
9032,1.0675397160646949
9033,1.449931862058256
9034,1.2021818415239771
9035,1.249749952544889
9036,2.518135736853468
9037,1.4685567005206106
9038,1.9590837030144523
9041,0.8017881191019135
9042,0.6517188911026643
9043,1.2801126684601822
9044,0.0
9051,28.47152994579131
9052,24.355611299205627
9053,21.770472003445644
9054,0.0
9055,0.0
9071,0.8254701360493744
9072,0.7832443636310755
9121,2.8757417860110115
9533,0.9709864530664323
