index,demand
1,70.06085636020379
2,45.621821289992575
3,16.557106974874227
4,0.0
5,276.0598239851299
6,97.1846658438851
7,0.0
8,49.87756747651601
9,73.15817677364815
10,126.73225647857957
11,65.73825126092483
12,0.0
13,44.5216166420157
14,124.92150676734137
15,96.99405106127291
16,0.0
17,432.49814275268517
19,0.0
20,483.42081048186037
21,58.226488190968404
22,62.33498202706266
23,16.734023907048485
24,0.0
25,35.766932982807624
26,22.055677057453256
27,53.38540734018702
33,43.43791941441263
34,0.0
35,0.0
36,0.0
37,67.81047321513714
38,123.49023858021944
39,0.0
40,37.802720549655156
41,68.70996372195118
42,0.0
43,30.08017109419953
44,156.55166274071408
45,0.0
46,0.0
47,45.125368501719805
48,32.216401143890614
49,70.61891836950686
51,-3.918934195395737
52,47.53513321172568
53,54.621228186361805
54,8.119806527738675
55,16.694726600577276
57,76.20301064194273
58,11.012549150575552
59,178.21952649251483
60,0.0
61,187.4900814754328
62,0.0
63,56.337450101593454
64,0.0
69,0.0
70,45.34533791116045
71,95.8586308578551
72,45.81754064390908
73,184.8569160304228
74,0.0
76,159.03048330657293
77,57.99694556886273
78,0.0
79,37.63479825257899
80,21.33497335165851
81,0.0
84,30.624944332517146
85,0.0
86,0.0
87,0.0
88,0.0
89,34.062114077402555
90,50.50523600161735
91,13.738677164477041
92,12.540383027651348
94,49.7538639834133
97,31.546540340365766
98,53.33420014572678
99,69.37715824579709
100,0.0
102,63.281557713426395
103,26.117106808838464
104,6.860248504727348
105,40.538989137370734
107,3.768935076481283
108,87.65621938431103
109,25.35721013675648
110,47.510371916493845
112,15.778585870302315
113,20.286174081405306
114,14.615818702906578
115,0.0
116,0.0
117,0.0
118,10.642881812937658
119,0.0
120,642.5915524650179
121,416.833992055315
122,184.10059800802298
123,60.078218809620125
124,212.53681301343673
125,409.4269335625472
126,44.899105210369875
127,301.2440814773319
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,128.81637761356447
136,44.96751757245741
137,222.1280358657155
138,818.5809170668705
139,487.4939443057996
140,299.41148104776454
141,109.21098809470136
142,45.331602235667404
143,68.71451721561358
144,0.0
145,18.977738730090973
146,0.0
147,0.0
148,50.515427542158534
149,0.0
150,0.0
151,0.0
152,12.802978033128559
153,0.0
154,54.20561963042098
155,153.44268967653102
156,59.8811576292458
157,96.61747640864232
158,0.0
159,27.413038405402244
160,0.0
161,27.258851303214982
162,65.8014794636101
163,0.0
164,0.0
165,0.0
166,0.0
167,236.42517212196157
168,0.0
169,0.0
170,387.7281594235982
171,632.8923344655507
172,21.20397630847125
173,129.51957869736145
174,0.0
175,132.3965428968219
176,3.9885284843657165
177,21.062925201594968
178,342.9494041414183
179,60.25835075257919
180,54.97264760803124
181,60.01550211121421
182,189.15228577305624
183,31.474904337851715
184,105.30833364817845
185,0.0
186,46.471783449420094
187,48.26003712356931
188,144.35180290323365
189,5.379848027765906
190,0.0
191,404.7962923460985
192,656.334362300486
193,0.0
194,0.0
195,0.0
196,7.983755992282629
197,33.336905046589706
198,50.4776112505205
199,27.31327181754729
200,21.52248522977007
201,31.38319457779749
202,30.30288447279086
203,32.77972539755797
204,59.49160219762719
205,0.0
206,9.848244658734115
207,-16.181932132601627
208,5.637834358185747
209,31.014698026976355
210,0.0
211,75.35503231945371
212,0.0
213,0.0
214,17.135095690924246
215,35.99008762907249
216,136.04044792230746
217,76.44844272492526
218,99.80868683757778
219,0.0
220,215.79553499836194
221,137.1268401313168
222,258.3546672827441
223,337.46577897206765
224,143.70335039209303
225,330.44403997136527
226,0.0
227,444.94517131800416
228,172.74267412407815
229,78.39143438305362
230,0.0
231,123.72307521830515
232,355.70208715362884
233,310.61433897648425
234,458.6944473614593
235,213.73080722741065
236,0.0
237,0.0
238,196.3114327476224
239,0.0
240,0.0
241,0.0
242,0.0
243,6.583981093297736
244,0.0
245,46.7506669075069
246,58.200646305106496
247,49.60278430990102
248,23.851912323747477
249,21.994237586829506
250,-17.760780439379115
281,-26.763669895447336
319,90.66021400885084
320,1.9592388153116276
322,1.8410373245947387
323,-11.902094909708616
324,19.412157342863427
526,110.87071566491146
528,21.532984356457018
531,10.803615972611647
552,-9.044728131427819
562,41.91650084905716
609,22.505095206487933
664,-89.57441394313032
1190,77.39198753659382
1200,-79.21113832597445
1201,0.0
2040,0.0
7001,0.0
7002,0.0
7003,0.0
7011,0.0
7012,0.0
7017,0.0
7023,0.0
7024,0.0
7039,0.0
7044,0.0
7049,0.0
7055,0.0
7057,0.0
7061,0.0
7062,0.0
7071,0.0
7130,0.0
7139,0.0
7166,0.0
9001,0.0
9002,3.451299528675031
9003,2.1184822102940006
9004,0.6883382382557356
9005,0.0
9006,0.0
9007,0.0
9012,0.0
9021,3.846944795505538
9022,1.2604501675719357
9023,0.0
9024,1.021503367571681
9025,0.35500565192515376
9026,0.3557001600624905
9031,1.441268721968998
9032,1.0564753824585675
9033,1.4503367666208806
9034,1.2556577960358
9035,1.3121098501793251
9036,2.516047853204063
9037,1.4546572526539763
9038,2.126705752943706
9041,0.7822517717955724
9042,0.6105698339639111
9043,1.2320973827799495
9044,0.0
9051,29.535797139527016
9052,23.08009007975268
9053,20.0218497808377
9054,0.0
9055,0.0
9071,0.7958376790449149
9072,0.7921221061441326
9121,2.959844084663617
9533,0.976537786846657
